ppd_id,PlanName,fy,InflationAssumption_GASB,InvestmentReturnAssumption_GASB,UAALAmortPeriod_GASB,BlendedDiscountRate,ActAssets_GASB,MktAssets_Smooth,MktAssets_net,ActLiabilities_GASB,ActFundedRatio_GASB,UAAL_GASB,payroll,RequiredContribution,PercentReqContPaid,InvestmentReturn_1yr
80,North Carolina Teachers and State Employees,2015,0,0,12,0,66169352,67044355,65007030,71521915,1,5352563,13145602,1262988,1,0
80,North Carolina Teachers and State Employees,2016,,,,,,,63268829,,,,13934459,1210904,1,0
81,North Dakota PERS,2001,0,0,20,,1115300,,1134179,1008700,1,-106600,433300,9643,1,0
81,North Dakota PERS,2002,0,0,20,,1150000,,1047390,1103500,1,-46500,461300,16811,1,0
81,North Dakota PERS,2003,0,0,20,,1166500,,1092839,1188800,1,22300,479500,20644,1,0
81,North Dakota PERS,2004,0,0,20,,1196500,,1266962,1272900,1,76400,501100,26704,1,0
81,North Dakota PERS,2005,0,0,20,,1236100,,1433006,1361200,1,125100,521100,31845,1,0
81,North Dakota PERS,2006,0,0,20,,1314500,,1587240,1480500,1,166000,547000,31906,1,0
81,North Dakota PERS,2007,0,0,20,,1503100,,1878925,1610200,1,107100,582300,38185,1,0
81,North Dakota PERS,2008,0,0,20,,1609800,,1761223,1737600,1,127800,640700,35875,1,0
81,North Dakota PERS,2009,0,0,20,,1617100,,1320003,1901200,1,284100,697700,40327,1,0
81,North Dakota PERS,2010,0,0,20,,1621700,,1474185,2208400,1,586700,769700,54158,1,0
81,North Dakota PERS,2011,0,0,20,,1650400,,1758057,2339800,1,689400,804200,82910,0,0
81,North Dakota PERS,2012,0,0,20,,1627400,,1734040,2501300,1,873900,800900,91458,0,0
81,North Dakota PERS,2013,0,0,20,,1683000,1957670,1957670,2716500,1,1033500,888500,97985,1,0
81,North Dakota PERS,2014,0,0,20,0,1895837,2281635,2281583,2938752,1,1042915,973536,107864,1,0
81,North Dakota PERS,2015,0,0,20,0,2094251,2371711,2371711,3052447,1,958195,1024156,107514,1,0
81,North Dakota PERS,2016,0,0,20,0,2265278,2480707,2414896,3396565,1,1131288,1122879,124336,1,0
82,North Dakota Teachers,2001,0,0,20,,1414700,,1290662,1467700,1,53000,342200,26289,1,0
82,North Dakota Teachers,2002,0,0,20,,1443500,,1165370,1575800,1,132300,348100,27244,1,0
82,North Dakota Teachers,2003,0,0,44,,1438400,,1175248,1690300,1,251900,367900,28851,1,0
82,North Dakota Teachers,2004,0,0,20,,1445600,,1374680,1800400,1,354800,376500,34186,1,0
82,North Dakota Teachers,2005,0,0,30,,1469700,,1530194,1965200,1,495500,386600,44472,1,0
82,North Dakota Teachers,2006,0,0,30,,1564000,,1720325,2073900,1,509900,390100,48747,1,0
82,North Dakota Teachers,2007,0,0,30,,1750100,,2029777,2209300,1,459200,401300,50532,1,0
82,North Dakota Teachers,2008,0,0,30,,1909500,,1846113,2330600,1,421200,417700,44115,1,0
82,North Dakota Teachers,2009,0,0,30,,1900328,,1309717,2445897,1,545569,439987,41986,1,0
82,North Dakota Teachers,2010,0,0,30,,1841960,,1437950,2637165,1,795205,465007,52053,1,0
82,North Dakota Teachers,2011,0,0,30,,1822599,,1726179,2749752,1,927153,488764,65113,1,0
82,North Dakota Teachers,2012,0,0,30,,1748081,,1654150,2871870,1,1123790,505285,69374,1,0
82,North Dakota Teachers,2013,0,0,30,,1762322,1839584,1839584,2997139,1,1234817,526698,52396,1,0
82,North Dakota Teachers,2014,0,0,30,0,1940474,2090977,2090977,3138800,1,1198326,557223,59513,1,0
82,North Dakota Teachers,2015,0,0,28,0,2125017,2141921,2141921,3449776,1,1324759,589784,71168,1,0
82,North Dakota Teachers,2016,0,0,27,0,2229293,2124335,2124335,3589394,1,1360101,627002,84724,1,0
83,NY State & Local ERS,2001,0,0,,,101020164,,96463205,84113372,1,-16906792,17981000,125774,1,0
83,NY State & Local ERS,2002,0,0,,,105883585,,95420126,89052636,1,-16830949,18760000,254413,1,0
83,NY State & Local ERS,2003,0,0,,,90386461,,82555325,91576965,1,1190504,18969000,583217,1,0
83,NY State & Local ERS,2004,0,0,,,99631346,,102526881,99135666,1,-495680,19575000,1125520,1,0
83,NY State & Local ERS,2005,0,0,,,105088100,,108733452,102224000,1,-2864100,20218000,2509503,1,0
83,NY State & Local ERS,2006,0,0,,,112209234,,121208884,107785000,1,-4424234,20919000,2348721,1,0
83,NY State & Local ERS,2007,0,0,,,121116224,,133134834,114525000,1,-6591224,22018000,2216087,1,0
83,NY State & Local ERS,2008,0,0,,,128916124,,132473677,120183000,1,-8733124,22779000,2134954,1,0
83,NY State & Local ERS,2009,0,0,,,126437818,,94242344,125136000,1,-1301818,24099000,1963413,1,0
83,NY State & Local ERS,2010,0,0,,,125482267,,114057641,133574000,1,8091733,24972000,1879209,1,0
83,NY State & Local ERS,2011,0,0,,,126394513,,127191894,140087000,1,13692487,24389000,3622638,1,0
83,NY State & Local ERS,2012,0,0,,,125751000,,130506040,144170000,1,18419000,24291000,3878717,1,0
83,NY State & Local ERS,2013,0,0,,,132138000,139746992,139746992,149281000,1,17142000,24405000,4524395,1,0
83,NY State & Local ERS,2014,0,0,,0,146046000,154273362,154273363,158700000,1,12654000,24480045,5137935,1,0
83,NY State & Local ERS,2015,0,0,,0,156648000,161213260,161213259,167065000,1,10417000,24985412,4893000,1,0
83,NY State & Local ERS,2016,0,0,,0,,,156253265,,,,24364000,4348000,1,0
84,NY State & Local Police & Fire,2001,0,0,,,18408510,,17580306,13882738,1,-4525772,2081000,38340,1,0
84,NY State & Local Police & Fire,2002,0,0,,,19220167,,17304767,14887813,1,-4332354,2338000,35768,1,0
84,NY State & Local Police & Fire,2003,0,0,,,16225707,,14817344,15707364,1,-518343,2322000,68714,1,0
84,NY State & Local Police & Fire,2004,0,0,,,17755343,,18272125,17056044,1,-699299,2459000,160935,1,0
84,NY State & Local Police & Fire,2005,0,0,,,18657142,,19304262,17802000,1,-855142,2531000,455339,1,0
84,NY State & Local Police & Fire,2006,0,0,,,19826515,,21411208,18853000,1,-973515,2712000,433426,1,0
84,NY State & Local Police & Fire,2007,0,0,,,21378884,,23490409,20074000,1,-1304884,2825000,502464,1,0
84,NY State & Local Police & Fire,2008,0,0,,,22766536,,23372192,21072000,1,-1694536,2926000,513494,1,0
84,NY State & Local Police & Fire,2009,0,0,,,22423201,,16695434,21597000,1,-826201,2970000,492810,1,0
84,NY State & Local Police & Fire,2010,0,0,,,22230087,,20194091,22998000,1,767913,3113000,465013,1,0
84,NY State & Local Police & Fire,2011,0,0,,,22204600,,22356657,24169000,1,1964400,3146000,541933,1,0
84,NY State & Local Police & Fire,2012,0,0,,,22058000,,22888394,25096000,1,3038000,3191000,706460,1,0
84,NY State & Local Police & Fire,2013,0,0,,,23147000,24474840,24474840,25850000,1,2703000,3163000,811650,1,0
84,NY State & Local Police & Fire,2014,0,0,,0,25513000,27001986,27001986,27415000,1,1902000,3257100,926198,1,0
84,NY State & Local Police & Fire,2015,0,0,,0,27330000,28199157,28199157,29336000,1,2006000,3416246,904000,1,0
84,NY State & Local Police & Fire,2016,0,0,,0,,,27386940,,,,3232000,793000,1,0
85,Ohio PERS,2001,,0,30,,48748000,,44036346,47492000,1,-1256000,10782000,977289,1,0
85,Ohio PERS,2002,,0,29,,43706000,,39100015,50872000,1,7166000,11207000,1109983,1,0
85,Ohio PERS,2003,,0,29,,46746000,,48239335,54774000,1,8028000,11165000,1035047,1,0
85,Ohio PERS,2004,,0,27,,50452000,,53554315,57604000,1,7152000,11454000,1126116,1,0
85,Ohio PERS,2005,,0,21,,54473000,,57662215,61146000,1,6673000,11807000,1173045,1,0
85,Ohio PERS,2006,,0,26,,61296000,,65297353,66161000,1,4865000,12175000,1167968,1,0
85,Ohio PERS,2007,,0,30,,67151000,,69959641,69734000,1,2583000,12583000,1071050,1,0
85,Ohio PERS,2008,,0,30,,55315000,,49312811,73466000,1,18150000,12801000,913047,1,0
85,Ohio PERS,2009,,0,30,,57629000,,57630424,76555000,1,18926000,12548000,1042980,1,0
85,Ohio PERS,2010,,0,30,,63649000,,63515006,80485000,1,16836000,12450000,1124144,1,0
85,Ohio PERS,2011,0,0,29,,65436000,,61692654,84530000,1,19094000,12399000,1256283,1,0
85,Ohio PERS,2012,0,0,21,,67855000,67854866,67668092,83878000,1,16023000,12193000,1232149,1,0
85,Ohio PERS,2013,0,0,24,,71404000,74866596,74618532,86637000,1,15233000,12331000,1617186,1,0
85,Ohio PERS,2014,0,0,20,0,74856000,77263212,76956231,89277000,1,14421000,12486000,1520270,1,0
85,Ohio PERS,2015,0,0,,0,78050000,74561056,74213320,91823000,1,13773000,12688000,1542702,1,0
85,Ohio PERS,2016,0,0,19,0,80267000,,77109633,100154000,1,19887000,13186000,1603608,1,0
86,Ohio Police & Fire,2001,0,0,,,9076000,,8251336,9786000,1,710000,1534336,205980,1,0
86,Ohio Police & Fire,2002,0,0,,,8683000,,7235586,10508000,1,1825000,1606274,205993,1,0
86,Ohio Police & Fire,2003,0,0,,,9337000,,8686752,10798000,1,1461000,1644000,277725,1,0
86,Ohio Police & Fire,2004,0,0,,,9337000,,9514236,11545000,1,2208000,1684000,257851,1,0
86,Ohio Police & Fire,2005,0,0,,,9551000,,9994404,12190000,1,2639000,1756000,292455,1,0
86,Ohio Police & Fire,2006,0,0,,,10158000,,11175790,12988000,1,2830000,1783000,321712,1,0
86,Ohio Police & Fire,2007,0,0,,,11213000,,11895472,13728000,1,2515000,1831000,363661,1,0
86,Ohio Police & Fire,2008,0,0,,,9309000,,7757630,14307000,1,4998000,1901000,370765,1,0
86,Ohio Police & Fire,2009,0,0,,,10794093,,9056794,14830742,1,4036649,1895200,506496,1,0
86,Ohio Police & Fire,2010,0,0,,,10681012,,10075500,15384437,1,4703425,1868500,459798,1,0
86,Ohio Police & Fire,2011,0,0,,,10308959,,9688358,16346699,1,6037740,1897400,492650,1,0
86,Ohio Police & Fire,2012,0,0,,,10278031,10602834,10602834,16007888,1,5729857,1913400,538383,1,0
86,Ohio Police & Fire,2013,0,0,,,11063198,11920513,11920513,16577755,1,5514557,1942300,474734,1,0
86,Ohio Police & Fire,2014,0,0,,,13029300,13453448,13453448,18395600,1,5366300,1986600,417993,1,0
86,Ohio Police & Fire,2015,0,0,,0,13653005,12923943,12923943,19135900,1,5482900,2060900,428526,1,0
86,Ohio Police & Fire,2016,,,,,,,13682389,,,,,,,0
87,Ohio School Employees,2001,0,0,30,,8650000,,7861022,9109000,1,459000,1974097,78459,1,0
87,Ohio School Employees,2002,0,0,30,,8742000,,7091939,9692000,1,950000,2175735,96388,1,0
87,Ohio School Employees,2003,0,0,30,,8646000,,7096479,10336000,1,1690000,2302289,165930,1,0
87,Ohio School Employees,2004,0,0,30,,8550000,,8133054,10953000,1,2403000,2394000,195853,1,0
87,Ohio School Employees,2005,0,0,30,,8780000,,8866130,11659000,1,2948000,2453000,239089,1,0
87,Ohio School Employees,2006,0,0,30,,9423000,,9833949,12327000,1,2974000,2553000,272358,1,0
87,Ohio School Employees,2007,0,0,29,,10513000,,11546062,13004000,1,2562000,2603000,260780,1,0
87,Ohio School Employees,2008,0,0,28,,11218000,,10646564,13674000,1,2456000,2873000,242315,1,0
87,Ohio School Employees,2009,0,0,30,,9704000,,8024889,14190000,1,4486000,2787000,268646,1,0
87,Ohio School Employees,2010,0,0,29,,10766000,,8953363,14823000,1,4057000,2843000,378202,1,0
87,Ohio School Employees,2011,0,0,28,,10378000,,10483076,15910000,1,5532000,2852000,355959,1,0
87,Ohio School Employees,2012,0,0,30,,10266000,,10201186,16338000,1,6072000,2788000,376817,1,0
87,Ohio School Employees,2013,0,0,29,,10988000,11679663,11160575,16826000,1,5838000,2747000,380084,1,0
87,Ohio School Employees,2014,0,0,28,0,11882000,13234742,12662776,17457000,1,5575000,2759000,382099,1,0
87,Ohio School Employees,2015,0,0,27,0,12446000,13205548,12638892,18087000,1,5641000,2845000,397679,1,0
87,Ohio School Employees,2016,0,0,28,0,13015000,12821835,12296016,19331000,1,6316000,2932000,436422,1,0
88,Ohio Teachers,2001,0,0,28,,54194672,,50078435,59425300,1,5230628,8256683,777416,1,0
88,Ohio Teachers,2002,0,0,39,,48958824,,44882125,63215643,1,14256819,8747102,814647,1,0
88,Ohio Teachers,2003,0,0,40,,48899215,,44802542,65936357,1,17037142,9206086,1163732,1,0
88,Ohio Teachers,2004,0,0,40,,52253798,,51411501,69867425,1,17613627,9565978,1270338,1,0
88,Ohio Teachers,2005,0,0,40,,53765570,,56182478,73817114,1,20051544,9775159,1281546,1,0
88,Ohio Teachers,2006,0,0,40,,58008050,,62126074,77371024,1,19362974,9974061,1417598,1,0
88,Ohio Teachers,2007,0,0,26,,66671511,,72935433,81126642,1,14455131,10199505,1539805,1,0
88,Ohio Teachers,2008,0,0,30,,69198008,,66837412,87432348,1,18234340,10460473,1329498,1,0
88,Ohio Teachers,2009,0,0,30,,54902859,,50095719,91440955,1,36538096,10800817,1502240,1,0
88,Ohio Teachers,2010,0,0,30,,55946259,,54140413,94720669,1,38774410,11057260,2623624,1,0
88,Ohio Teachers,2011,0,0,30,,58110495,,63116710,98766204,1,40655709,11097598,2715523,1,0
88,Ohio Teachers,2012,0,0,30,,59489508,,60693621,106301841,1,46812333,10879075,3248651,0,0
88,Ohio Teachers,2013,0,0,30,,62590786,64705982,64705982,94366694,1,31775907,10765635,2910537,0,0
88,Ohio Teachers,2014,0,0,28,0,66657175,70988658,70988658,96167057,1,29509882,10725329,1489734,1,0
88,Ohio Teachers,2015,0,0,30,0,68655999,70432646,70432646,99014654,1,30358654,10948586,1368602,1,0
88,Ohio Teachers,2016,0,0,30,0,70114637,66250103,66250103,100756422,1,30641786,11099607,1178129,1,0
89,Oklahoma PERS,2001,0,0,26,,5110227,,4815297,6190228,1,1080001,1317043,169642,1,0
89,Oklahoma PERS,2002,0,0,25,,5299781,,4485546,6639720,1,1339939,1450317,187992,1,0
89,Oklahoma PERS,2003,0,0,24,,5354796,,4619063,6974583,1,1619788,1411719,232892,1,0
89,Oklahoma PERS,2004,0,0,23,,5412167,,5126418,7114778,1,1702611,1383965,257039,1,0
89,Oklahoma PERS,2005,0,0,22,,5450665,,5504489,7575420,1,2124755,1454211,266044,1,0
89,Oklahoma PERS,2006,0,0,21,,5654276,,5817166,7914658,1,2260382,1568350,309980,1,0
89,Oklahoma PERS,2007,0,0,20,,6110230,,6640477,8413248,1,2303018,1626738,338550,1,0
89,Oklahoma PERS,2008,0,0,19,,6491928,,6255208,8894287,1,2402359,1682663,363914,1,0
89,Oklahoma PERS,2009,0,0,18,,6208245,,5173538,9291458,1,3083213,1732976,323105,1,0
89,Oklahoma PERS,2010,0,0,17,,6348416,,5774379,9622628,1,3274211,1683697,389155,1,0
89,Oklahoma PERS,2011,0,0,16,,6598628,,6841002,8179768,1,1581140,1570500,402012,1,0
89,Oklahoma PERS,2012,0,0,15,,6682200,,6821304,8334638,1,1652438,1633837,240132,1,0
89,Oklahoma PERS,2013,0,0,14,,6978873,7441782,7441782,8556122,1,1577248,1695348,256597,1,0
89,Oklahoma PERS,2014,0,0,13,0,7759258,8570105,8570105,8753669,1,994411,1744042,258879,1,0
89,Oklahoma PERS,2015,0,0,13,0,8420307,8636442,8636442,8996126,1,575819,1808973,200784,1,0
89,Oklahoma PERS,2016,0,0,12,0,8790886,8435579,8435579,9427810,1,636924,1790810,164600,2,0
90,Oklahoma Teachers,2001,0,0,40,,5959000,,6049954,11591100,1,5632100,2990500,451463,1,0
90,Oklahoma Teachers,2002,0,0,40,,6310900,,5696883,12275900,1,5965000,3047100,556202,1,0
90,Oklahoma Teachers,2003,0,0,40,,6436900,,5863313,11925200,1,5488300,3045700,585168,1,0
90,Oklahoma Teachers,2004,0,0,40,,6660900,,6951778,14080100,0,7419200,3030700,534812,1,0
90,Oklahoma Teachers,2005,0,0,30,,6952700,,7540964,14052400,0,7099700,3175200,722096,1,0
90,Oklahoma Teachers,2006,0,0,30,,7470400,,8175345,15143400,0,7672900,3354900,535228,1,0
90,Oklahoma Teachers,2007,0,0,30,,8421900,,9651042,16024400,1,7602500,3598900,575745,1,0
90,Oklahoma Teachers,2008,0,0,30,,9256800,,8945859,18346900,1,9090100,3751400,590496,1,0
90,Oklahoma Teachers,2009,0,0,30,,9439000,,7452193,18950900,0,9512000,3807900,714368,1,0
90,Oklahoma Teachers,2010,0,0,30,,9566700,,8351966,19980600,0,10414000,3854800,742286,1,0
90,Oklahoma Teachers,2011,0,0,30,,9960600,,10156357,17560800,1,7600200,3773300,822420,1,0
90,Oklahoma Teachers,2012,0,0,30,,10190500,,10194736,18588000,1,8397600,3924800,588287,1,0
90,Oklahoma Teachers,2013,0,0,30,,10861100,11810000,11835472,18973200,1,8112100,3933100,619806,1,0
90,Oklahoma Teachers,2014,0,0,30,0,12368961,14229000,14439473,19575552,1,7206591,4002884,602937,1,0
90,Oklahoma Teachers,2015,0,0,30,0,13771884,14404604,14644106,20692631,1,6920747,4231846,550652,1,0
90,Oklahoma Teachers,2016,0,0,30,0,14577869,13814103,13994030,22193244,1,7615376,4254783,723528,1,0
91,Oregon PERS,2001,0,0,26,,41804600,,37405698,43350500,1,1545900,6195900,,,0
91,Oregon PERS,2002,0,0,25,,39772700,,34633586,37258300,1,-2514400,6254000,,,0
91,Oregon PERS,2003,0,0,24,,35446900,,37041242,38947000,1,3500100,6383500,665900,1,0
91,Oregon PERS,2004,0,0,23,,42753300,,45011388,44078100,1,1324800,6248500,537400,1,0
91,Oregon PERS,2005,0,0,16,,45581100,,49063422,47398600,1,1817500,6772400,364800,1,0
91,Oregon PERS,2006,0,0,8,,51382600,,54343197,49294000,1,-2088600,6791900,488500,1,0
91,Oregon PERS,2007,0,0,3,,56616500,,62891942,51252900,1,-5363500,7326800,938600,1,0
91,Oregon PERS,2008,0,0,3,,59327800,,58010292,52871200,1,-6456700,7721800,805700,1,0
91,Oregon PERS,2009,0,0,30,,43520600,,42904809,54259500,1,10738900,8130100,707400,1,0
91,Oregon PERS,2010,0,0,30,,48729200,,47685015,56810600,1,8081400,8512200,630800,1,0
91,Oregon PERS,2011,0,0,24,,51583600,,55794849,59329500,1,7746000,8750100,472400,1,0
91,Oregon PERS,2012,0,0,24,,50168200,,53659424,61198400,1,11030200,8550500,779100,1,0
91,Oregon PERS,2013,0,0,,0,54784100,,58478914,60405200,1,5621100,8590900,1239400,1,0
91,Oregon PERS,2014,0,0,,,60014100,62522200,65401493,62593600,1,2579500,8671800,866635,1,0
91,Oregon PERS,2015,0,0,20,0,61395200,63919100,64923626,73458900,1,12063700,9115800,909912,1,0
91,Oregon PERS,2016,0,0,20,0,60000100,62204600,62082059,76196600,1,16196500,9544100,941321,1,0
92,Pennsylvania School Employees,2001,0,0,30,,54783900,,48096955,47870900,1,-6913000,9414900,158193,1,0
92,Pennsylvania School Employees,2002,0,0,30,,54193100,,43473249,51693200,1,-2499900,9378900,539,1,0
92,Pennsylvania School Employees,2003,0,0,30,,52770000,,42316379,54313300,1,1543300,9652900,20831,1,0
92,Pennsylvania School Employees,2004,0,0,30,,51949600,,48339649,56978100,1,5028500,10030700,321091,1,0
92,Pennsylvania School Employees,2005,0,0,30,,51122100,,51936397,61129400,1,10007300,10527700,945107,0,0
92,Pennsylvania School Employees,2006,0,0,30,,52464700,,57235667,64627300,1,12162600,11419000,1328373,0,0
92,Pennsylvania School Employees,2007,0,0,30,,57057838,,67340997,66495870,1,9438032,11410257,1708821,0,0
92,Pennsylvania School Employees,2008,0,0,30,,60922157,,62473426,70845637,1,9923480,11921469,1852238,0,0
92,Pennsylvania School Employees,2009,0,0,30,,59781575,,42995480,75520736,1,15739161,12524593,1761295,0,0
92,Pennsylvania School Employees,2010,0,0,30,,59306848,,45598475,79005428,1,19698580,12788847,1928278,0,0
92,Pennsylvania School Employees,2011,0,0,30,,59141131,,51199994,85640383,1,26499252,12910043,2436602,0,0
92,Pennsylvania School Employees,2012,0,0,30,,58227622,,48533796,87760660,1,29533038,12714371,2629244,0,0
92,Pennsylvania School Employees,2013,0,0,30,,57353262,49115910,49015561,89951816,1,32598554,12577105,3110429,0,0
92,Pennsylvania School Employees,2014,0,0,30,0,57231799,53092175,52980115,92352983,1,35121184,12620862,3410373,1,0
92,Pennsylvania School Employees,2015,0,0,30,0,57240946,51706164,51585521,94576710,1,37335764,12678213,3289615,1,0
92,Pennsylvania School Employees,2016,0,0,30,0,57265506,49956623,49832060,99989401,1,42723895,12851289,3540304,1,0
93,Pennsylvania State ERS,2001,0,0,30,,27505494,,24706063,23658757,1,-3846737,4872375,52104,1,0
93,Pennsylvania State ERS,2002,0,0,30,,27497464,,20879559,25650389,1,-1847075,5093454,22906,2,0
93,Pennsylvania State ERS,2003,0,0,30,,27465615,,24535949,26179761,1,-1285854,4965360,55079,1,0
93,Pennsylvania State ERS,2004,0,0,30,,26900027,,26641399,27999026,1,1099000,5093573,105229,1,0
93,Pennsylvania State ERS,2005,0,0,30,,26793782,,28751871,28851716,1,2057934,5138377,319190,0,0
93,Pennsylvania State ERS,2006,0,0,30,,28148834,,32052830,30364997,1,2216163,5661675,548745,0,0
93,Pennsylvania State ERS,2007,0,0,30,,30839877,,35516198,31753971,1,914093,5529069,617253,0,0
93,Pennsylvania State ERS,2008,0,0,30,,30635621,,22795813,34437396,1,3801775,5660319,584248,0,0
93,Pennsylvania State ERS,2009,0,0,30,,30204693,,24661949,35797017,1,5592324,5935988,643861,0,0
93,Pennsylvania State ERS,2010,0,0,30,,29443945,,25886102,39179594,1,9735649,5851704,866822,0,0
93,Pennsylvania State ERS,2011,0,0,30,,27618461,,24377179,42281862,1,14663401,5890704,913778,0,0
93,Pennsylvania State ERS,2012,0,0,30,,25302688,25386412,25389335,43055564,1,17752876,5836402,1044632,1,0
93,Pennsylvania State ERS,2013,0,0,30,,25975185,27390245,27394156,43874580,1,17899395,5897627,1314925,1,0
93,Pennsylvania State ERS,2014,0,0,26,,26584948,27332909,27337778,44750670,1,18165722,5719581,1407361,1,0
93,Pennsylvania State ERS,2015,0,0,25,0,26877127,26050327,26054890,46328929,1,19451802,5971511,1469116,1,0
93,Pennsylvania State ERS,2016,0,0,24,,,,,,,,,,,
94,Phoenix ERS,2001,0,0,12,,1291338,,1346852,1259564,1,-31774,376913,22329,1,0
94,Phoenix ERS,2002,0,0,20,,1273731,,1244403,1390273,1,116542,404414,28295,1,0
94,Phoenix ERS,2003,0,0,20,,1330584,,1262543,1504125,1,173541,416472,27820,1,0
94,Phoenix ERS,2004,0,0,20,,1417774,,1445743,1684795,1,267021,445348,39564,1,0
94,Phoenix ERS,2005,0,0,20,,1511553,,1549572,1795514,1,283961,467998,43375,1,0
94,Phoenix ERS,2006,0,0,20,,1626741,,1670553,2000346,1,373605,497105,52974,1,0
94,Phoenix ERS,2007,0,0,20,,1816508,,1930535,2166119,1,349611,535079,58151,1,0
94,Phoenix ERS,2008,0,0,20,,1908414,,1810669,2413365,1,504951,566512,64198,1,0
94,Phoenix ERS,2009,0,0,20,,1895148,,1409558,2518094,1,622946,539468,66383,1,0
94,Phoenix ERS,2010,0,0,20,,1868093,,1535174,2697288,1,829195,550175,86241,1,0
94,Phoenix ERS,2011,0,0,20,,1834620,,1824207,2752909,1,918289,513322,90965,1,0
94,Phoenix ERS,2012,0,0,20,,1827528,,1795690,2939374,1,1111845,506017,105682,1,0
94,Phoenix ERS,2013,0,0,20,,1961939,1965600,1959952,3055606,1,1093668,508032,110094,1,0
94,Phoenix ERS,2014,0,0,25,0,2120700,2222200,2222242,3614784,1,1494084,509267,135441,1,0
94,Phoenix ERS,2015,0,0,20,0,2202923,2209500,2209526,3975908,1,1772985,484853,117092,1,0
94,Phoenix ERS,2016,0,0,20,0,2283216,2151400,2151421,3984137,1,1700921,496333,119844,1,0
95,Rhode Island ERS,2001,0,0,28,,6026141,,5361678,7768536,1,1742394,1287476,128060,1,
95,Rhode Island ERS,2002,0,0,27,,5907680,,4744969,8141130,1,2233450,1378904,106956,1,0
95,Rhode Island ERS,2003,0,0,26,,5695359,,4702253,8858979,1,3163621,1440745,138889,1,0
95,Rhode Island ERS,2004,0,0,25,,5543427,,5388903,9328983,1,3785556,1472620,171405,1,0
95,Rhode Island ERS,2005,0,0,24,,5444369,,5787837,9762675,1,4318306,1504526,187929,1,0
95,Rhode Island ERS,2006,0,0,23,,5651066,,6257121,10575851,1,4924786,1559966,229586,1,0
95,Rhode Island ERS,2007,0,0,22,,6231410,,7236853,11083014,1,4851604,1619417,298247,1,0
95,Rhode Island ERS,2008,0,0,21,,6745323,,6672918,10963521,1,4218198,1573398,336923,1,0
95,Rhode Island ERS,2009,0,0,20,,6655012,,5103382,11383207,1,4728195,1593336,315132,1,0
95,Rhode Island ERS,2010,0,0,19,,6405209,,5487924,13238855,0,6833646,1619484,301657,1,0
95,Rhode Island ERS,2011,0,0,24,,6220099,,6207065,10581304,1,4361206,1635802,310269,1,0
95,Rhode Island ERS,2012,0,0,23,,6167491,,5997982,10670343,1,4502851,1641383,360230,1,0
95,Rhode Island ERS,2013,0,0,22,,6108845,5757346,6199682,10653551,1,4544706,1637876,315763,1,0
95,Rhode Island ERS,2014,0,0,21,0,6191278,5948663,6396182,10542944,1,4351666,1657770,348947,1,0
95,Rhode Island ERS,2015,0,0,20,0,6260086,6159037,6163956,10810522,1,4550436,1687550,373805,1,0
95,Rhode Island ERS,2016,0,0,19,,6240795,5799033,5799033,10870777,1,4629982,1703222,385104,1,0
96,Rhode Island Municipal,2001,0,0,28,,895475,,783292,758090,1,-137386,225827,6093,1,
96,Rhode Island Municipal,2002,0,0,27,,907193,,705759,814857,1,-92336,247613,7536,1,0
96,Rhode Island Municipal,2003,0,0,26,,885843,,708469,879589,1,-6253,241201,6485,1,0
96,Rhode Island Municipal,2004,0,0,25,,879450,,830649,943536,1,64086,258985,9406,1,0
96,Rhode Island Municipal,2005,0,0,24,,886965,,911635,1017254,1,130290,265124,13082,1,0
96,Rhode Island Municipal,2006,0,0,23,,945876,,1008867,1085648,1,139772,281292,20127,1,0
96,Rhode Island Municipal,2007,0,0,22,,1064616,,1188951,1179223,1,114608,298235,26697,1,0
96,Rhode Island Municipal,2008,0,0,21,,1174567,,1119041,1266287,1,91720,304952,33416,1,0
96,Rhode Island Municipal,2009,0,0,20,,1196367,,892168,1355653,1,159286,306587,33515,1,0
96,Rhode Island Municipal,2010,0,0,19,,1196385,,1000481,1626621,1,430236,305814,31269,1,0
96,Rhode Island Municipal,2011,0,0,24,,1204815,,1169954,1428879,1,224064,305394,29469,1,0
96,Rhode Island Municipal,2012,0,0,23,,1238176,,1164819,1500474,1,262299,306230,35998,1,0
96,Rhode Island Municipal,2013,0,0,22,,1275558,1251391,1249296,1552823,1,277265,310808,35553,1,0
96,Rhode Island Municipal,2014,0,0,21,0,1341062,1393745,1393745,1593790,1,252728,313674,37897,1,0
96,Rhode Island Municipal,2015,0,0,20,,1407430,1391078,1392225,1678940,1,271510,323880,44352,1,0
96,Rhode Island Municipal,2016,0,0,19,,1453101,1357876,1357876,1750385,1,297284,329126,46597,1,0
97,San Diego County,2001,0,0,5,,3745600,,3816867,3506828,1,-238772,731130,4927,0,0
97,San Diego County,2002,0,0,10,,3831334,,3533580,5078067,1,1246733,810389,5338,1,0
97,San Diego County,2003,0,0,15,,4417766,,4103348,5853125,1,1435359,906140,6538,1,0
97,San Diego County,2004,0,0,20,,5166759,,5262537,6369490,1,1202731,917081,19580,1,0
97,San Diego County,2005,0,0,20,,5612320,,6142280,6990726,1,1378406,921796,235122,1,0
97,San Diego County,2006,0,0,20,,6263019,,7113599,7495294,1,1232275,979368,202445,1,0
97,San Diego County,2007,0,0,20,,7250404,,8260774,8082517,1,832113,1062396,234106,1,0
